label,corrected_text
1,proszę proszę czy byłby ktoś w stanie mi pożyczyć 15 zl oddam szybko dzisiaj dostanę wyplate ale póki co nie mam nawet na picie ani na tramwaj do domu
1,ej bracia znacie ten liquid i czy spoko szybko proszę o odp
1,mój stary taki ma
1,przyszła do sklepu pani z dzieckiem i spytała czy mamy coś przeciwbólowego ja mowie że nie ale mam swój apap to mogę dać tabletkę i ta dziewczynka mi położyła to na lądzie i pani mówi że to dla mnie coś słodkiego za pomoc popłacze się jaki głupi
1,niedługo będe wladala 10ma językami wydam ksiazke odkryje nowy pierwiastek i dostanę hemoroidów
1,mam nudna pracę więc zostałam mistrzem origami
1,360 szczurasa grubasa
1,nawiedzony kot
1,niech mnie ktoś pocieszy
1,ja potrzebuje żeby mi ktoś wyznał milosc czy to jest tak dużo jestem straszjie smutna
1,Przeżyłam kolejny rok swojego życia Pogchamp lów key banger
1,Kompletnie się rozpłakałam jak misja Artemis II się zakończyła powodzeniem Za mojego życia ludzie wylądują na księżycu jestem wzruszona strasznie Kocham ludzkość
1,Zasnęłam dziś na terapii grupowej Nie wiem co się dzieje ciągle chce mi się spać Dodatkowo czuję poczucie beznadziei i nigdzie się nie posuwam w życiu Mam kinda dość
1,Drugi dzień z rzędu kocę Czytaj śpię cały dzień a i tak jestem zmęczona
1,Nowa tapeta na telefon polecam
1,Cała moja strona główna jest zawalona SH postami negatywnym spojrzeniem i ogólnie jedynie co robi to pogłębia to jak źle się czuję Jednak I keep scrolling bc deep in heart I knów Im poser Being alonę scares me and even tho my GF is sleeping 10cm from me I feel sadness
1,Dlatego zamiast rządów wszytkich popierają rządy elit świń które im wmawiają debilne kapitalistyczne hasła napisy na ścianie i ma to wszytkich przekonać a Ci którzy się zachorowywują dla idei Koń kończa marnie bo i tak to jest wszystko rigged from beggining
1,miałam potezne gastro podczas którego tak się obżarlam że aż mnie bolało kurwa xd
1,pracodawcy ludzie pracujący ludzie zachecajacy do podjęcia pracy
1,jestem śmieciem ale chociaż najpiękniejszym w całym koszu na śmieci
1,ja się tak zachowuje xd
1,słysze jak moi sąsiedzi za ściana się ruchają zazdroszczę im
1,robię reconnecting z natura i idę się zjarać nad rzeczka z znajomymi p
1,zasiedziałam się w swojej piwnicy i zatraciłam kondycję fizyczną że po kilku schodach już dysze
1,kurwa rozbiłam moja ulubiona lufkę
1,kurwa mój pług mi kiedyś wyslal dragi w puzzlach ze zwierzątkami mam je do tej pory XD
1,myslalam najpierw że zostałam oscamowana i bekę ze mnie pocisnal wysylajac mi puzzle ale temat był w środku
1,żyje w syfie niczym w posiadlosci magdy kłosowskiej jedyne co mnie od niej odrożnia to to że ja nie mam renty cc
1,kurwa łysieje tak bardzo że rozważam już zakup minoxidilu xd
1,sprzatalam i znalazłam w szafce 3 niewykończone opakowania trittico ja ten lek chyba rok temu miałam przepisany ale imo to były cukierki z cukru pudru xd
1,w moim mieście komunikacja miejska jest darmowa i jak jestem w innym mieście zapominam zawsze kupować biletu z przyzwyczajenia xd
1,uwielbiam smród mojego septuma p
1,chyba zrobię duck nails tym razem
1,pytanie do stoneruw skręt bongo czy edibles
1,kocham filmy studia ghibli
1,Przypominam że 3 Wiedźmin 3 to najlepsza gra w historii Miłego wieczoru
1,Nie wiem
1,W chuj rel
1,Marzec bo zapomniałem dać
1,Wydarty papierek z moim imieniem
1,XDDDDDD
1,Gdzie to lambo co ci kupił tata
1,Bésame
1,I wanna run away Never say goodbye
1,Każdy ziom zbiera złom
1,ktoś tu ogladal dawida from america
1,KOCHAM
1,stare ale nadal śmieszy
1,inni mają gorzej już mi lepiej już się wyleczyłam z depresji leki na depresję to mit
1,Dobrze napisała
1,nie umiesz rozmawiać z własnym facetem
1,pogorszyło się
1,nigdy na nie nie odpowiadałam od tego jest seksuolog
1,dziś było super
1,pamiętniki wampirów the 100 i dom z papieru
1,bo nie ma czegoś takiego jak poradnik jak poderwać XD jeśli macie być razem to będziecie jeśli będziecie się dogadywać to będziecie po prostu zagadaj i zobacz jak to pójdzie
1,
1,homo im sorry
1,robimy pizzę na kolację
1,widziałam rodzinkę ślimaków
1,Jak to przez nich powstały prawa zakazujące małżeństwa z nieletnimi to czego się spodziewać
1,ale nie wiem jak ci się wyświetli bo mam niemieckie zalando Fantastic product from Zalando
1,Przyjaźń się kończy w momencie jak typiara ci gada że ogólnie to się w tobie zakochała a potem urywa kontakt jak nie jesteś zainteresowana
1,Słabo sobie radzisz z polskim Zdanie powinno brzmieć Skuteczność naszej policji jest taka że MIMO TO obiektywnie żyjemy w jednym z bezpieczniejszych krajów Europy
1,po chuj wy w ogóle jesteście razem
1,ty wlasnie to zrobiłaś
1,nie mam kutasa so
1,jakby laska miała wyliczyć co jej się nie podoba w tobie to żaden chłop by nie mógł liczyć na związek ale jakoś przymykają oko
1,Długi poród jest naturalny imbecylu xD
1,w moim liceum 17letni gościu który próbował coś z 14latka był tak gnębiony i wyśmiewany przez chłopów i laski że stał się odpadem społecznym
1,Mężczyźni chcą dzieci tak jak dzieci chcą zwierzęta nie wiedzą z czym się to wiąże a w ich głowie dzieci to estetykazabawa niż odpowiedzialność
1,prawda
1,Chciałam skończyć życie na toalecie w najbardziej pathetic sposób świata ale moim celem życiowym jest zjedzenie wszystkich smaków więc musiałam przetrwać
1,Przecież dziewczyna napisała że dosłownie typ wiedział że jest w związku XDD no shit że nie jest w jej typie obstawiam że aktualnie jej typem może być no nie wiem jej chłopak
1,ładny zapach od kogoś nie ważne z jakiego powodu
1,nie moja wina że takie pizdy z was
1,Natury nie oszukasz kobieto pogódź się z tym Mówienie facetowi że ma nie patrzeć na laskę jak na obiekt do ruchania nie ma sensu bo on na to wpływu nie ma
1,ALE ŻE W DUPIE JEST GÓWNO SZOK
1,i hope your daughter lives a very happy life and gets Amway from you ostatnie zdanie tej kobiety uderzyło MOCNO bo ten mężczyzna naprawdę ma córkę
1,Czemu hetero laski nie mają żadnego szacunku do siebie i zostają w związku z takimi gówniarzami co pipę widzieli tylko w porno
1,Od lat chciałabym zacząć prowadzić podcast ale nie mam pomysłu o czym a mam do tego predyspozycje bo będąc totalnie szczerą mam zajebisty głos ma to
1,Stop this is so adorable
1,Nie ma lepszego uczucia niż idealnie udany qPCR za pierwszym razem
1,Jeszcze chyba nigdy nie byłam tak niedoinformowana przed koncertem jak teraz show za 10 dni a ja nie wiem nic o akcjach koncertowych nie mam pojęcia czy mogę wnieść torebkę za cholerę nie wiem nic o numerkach
1,I NIE WIEM JAKIE SĄ CENY MERCHU NIECH KTOŚ MI POWIE ILE KOSZTUJE TA BLUZA BO OSZALEJE
1,Czy wiadomo czy będą jakieś numerki czy coś Ktoś się w tym roku tym zajmuje easlodz
1,kurwa gdzie nie wejdę to widzę informacje o liamie nie ważne jak chujowym człowiekiem był i tak mi przykro w chuj
1,jak kurwa liam nie żyje
1,najlepszego dla mnie
1,nadal jestem zdania że mogłabym mieć baniak kawy mrożonej
1,aha myslalam że dopiero dwa
1,wesolyxh świat czy coś
1,JESTEM PIERDOLONYM FIZYKIEM
1,nie mam pomyslow
1,trochę się zesraloXDDDDDD
1,życie mnie mnie
1,ale bym zlozyla jakieś lego
1,mam nadzieję że to dobre niespodzianki
1,kocgam rozszerzona biologię jesten fankab myslalam że będzie chociaż 2 XDDDDDD
1,dostałam 1 z plastyki popierdoli mnieXDDDDDDD
1,aha mam nagle caleho twiitera w genshin impact
1,brzuch mnie boli ze stresu a nir wiem czym się w sumie stresujeXDDDD
1,mam całego twittera w away from homę festival ja się chyba popłacze serio
1,Boję się że jeśli będę chciała zagłosować za Europą i przeciwko Rosji co jest moim priorytetem to będę musiała głosować na KO a bardzo tego nie chcę
1,Poszłam do National Gallery i popłakałam się 3 razy
1,Brzydkie i przehypowane
1,Tęsknię za papierowymi biletami do kina
1,Ja tak mówię
1,Osoba która zostawia takie komentarze jest w stanie zgwałcić nie zapraszam do dyskusji bo nie ma o czym w normalnym świecie pod drzwiami jegomościa stałaby już policja tak profilaktycznie
1,Tłumaczyłam Irańczykowi koncepcję żurku uznał że musimy iść do polskiej restauracji na żurek bo sobie tego nie wyobraża
1,Większość z nich Kiedy się rozmnożą to przestaję obserwować kontent
1,Bo tak jest niestety
1,Mój dialog z baristą Where arę you from Poland Oh Poland nice I thought youre Russian Im Russian Found you knów Bober kurva its so funny My Polacy nawet nie zdajemy sobie sprawy jakim fenomenem międzynarodowym są polskie bobry
1,dojebany drop w tym miesiącu
1,tato proszę uwiecznić że używam ritualsa od ciebie
1,a na prima aprilis dostałam podwyzke w work XD
1,żartujecie sobie ze mnie w tym momencie stephanie garber wie o istnieniu polski
1,kocham barcelonę
1,życie jest piękne zaczelam urlop zaraz jadę do wrocławia jutro samolot do barcelony harry wydał nowy album jest pięknie i słonecznie zyc nid umierać
1,O ZESZ KURWA
1,są we mnie dwa wilki jeden chce jasną kuchnię a drugi ciemną
1,nowa nazwa bo kissco za 10 dni to wiecie
1,harry wstawił polskę
1,rok temu poleciałam pierwszy raz do barcelony a za 2 tygodnie tam wracam znowu life isnt real
1,cały dzień leże w lozku chora i walczę ze sobą żeby nie kupować supermarket simulator na steamie XD
1,going to make this number even higher next year
1,watch me being salty for the next 5 month because I SHOULD BE GOING TO THIS HALSEY CONCERT
1,i might snap
1,mama powiedziała że mi się przytyło
1,mental breakdancing so bad
1,śnili mi się powers z ultrakilla
1,czy chce ktoś ze mną jechać na the hu w październiku minusy sa takie że to w stodole
1,best combo is talking in english and only swearing in polish
1,jak nie pojadę na koncert chasing abbey to wszystkich was poblokuje its that serious
1,czy to stypendium już może być bo jak nie pojadę na the offspring to ja sam zrobię the offing from a balcony
1,eeeeee praktycznie nigdzie from what I knów dlatego muszę dzwonić po sąsiadujących powiatach czy mogą zamówić do siebie
1,Co tam robi jared Leto
1,Błagam serio chodźcie do psychiatry panowie imo nie ma nic bardziej męskiego niż facet dbający o swoje zdrowie psychiczne Wtedy cała rodzina jest szczęśliwa
1,Pełno stat w necie poszukaj bo nie będę 100 raz wrzucał
1,Statystki wyjęte skąd Z dupy Czy z pizdy
1,japierdole dzięki boże że mamy czasem tego tuska
1,to był złoty wiek kpopu
1,boże przez tą piosenkę stałam się fanką jprdl ale wspomnienia
1,to były czasy
1,W MOJE URODZINY AAAHHHSEHE
1,najważniejsze że ao3 jest uff
1,Tbh my mamy spoko relacje z grupą jak ktoś ma to wysyła wszystkim od razu
1,W sumie tylko kilka z nich wystarczy znać a nie wszystkie
1,EJ SPRAWDZILAS może TO NAGRANIE FROM EDEN PRZY OKAZJI
1,Taką Barcelonę chcę oglądać Ansufati RealSociedadBarca
1,A jednak nie dembele RealSociedadBarca
1,Ale ten dembele jest dzisiaj bezużyteczny rsobar
1,Halo mBankpl ile można wysyłać umowę kredytu do zatwierdzenia Od 30h kilka razy dziennie mam info że za kilka minut będzie w serwisie transakcyjnym I nic Za chwilę sprzedawca się rozmyśli
1,Barca villarrealbarca vilbar
1,Taką miłą wiadomość dostałem z rana RGwiazdowski czego Pan nic nie mówił że można zrobić unscribe
1,POLCOL Wróciły demony
1,Najlepszy bramkarz świata poresp
1,Niestety ale mamy doczynienia z kłamstwem A lista oszustów jest długa graffiti_PN
1,Masz rację Zdecydowana większość to faceci Tak jak ratownicy lekarze policjanci ochroniarze strażacy wynalazcy odkrywcy naukowcy bohaterowie którzy poświęcili swoje życie by ratować innychto też w większości faceci
1,jutro się zwaze z rana i jak nie będzie co najmniej 15kg na wadze to cały przyszły tydzień robię na zmianę water fasty i liquid fasty
1,czemu picie 3l wody jest takie trudne
1,muszę kupić też jakieś safe foody bo ostatnio przez leki dużo spie w ciągu dnia i jak wstaje to od razu mi się jesc chce a nie chce rzucać się na słodycze
1,jadę dziś na zakupy bo nie mam już puddingów i shakeow proteinowych
1,przypomniało mi się jak z miesiąc temu moja koleżanka kupiła sobie kawałek pizzy i się zaczela zastanawiać ile to ma kalorii i jej oszac9walam ile średnio za taki rodzaj wychodzi i pomyliłam się o jakieś 7 kcal xd
1,dzisiaj idę do klubu i nawet nie chce myślec ile kalorii w siebie właduje przez weekend robię fasta
1,5kg od lw jest dobrze
1,gloodowki kiedy mam wszystkie zaliczenia na studiach to jeden z głupszych pomyslow na jakie wpadłam ale działa więc nie będę narzekać XD
1,MAM TYLE JEDZENIA A NIE mogę NIC ZJESC NIE WYTRZYMAM ZARAZ AAAQAAQAQQ
1,ale jestem głodna boże
1,ale odstawiłam to gówno wczoraj i zaczelam fasta
1,przytyłam od leków 4 kg
1,na obiad mam kalafiora i frytki z dyni nie wiem czy nie zrobić z tego omadu
1,ostatnio udaje mi się tak czas organizować czas że nabijam kilkanaście tysięcy kroków a nie myśle nawet o jedzeniu i boję się że jak wroce na studia i będę siedziała przez wiekszosc dnia to znowu przytyję
1,dowiedziałam się że dziewczyna mojego kolegi jest proanka i wpedziła w zaburzenia odżywiania moją koleżanke ja pierdolę
1,dopije kawę i idę na spacer potem pojdę na drugi i pojadę z dziewczynami na lumpy to nabije jeszcze więcej kroków
1,waga mi stoi w miejscu od kilku dni
1,muszę zrobić 5kg w 2 tygodnie
1,pierdolę to nigdy więcej
1,wczoraj wzielam pierwsza tabletkę nowego leku i prawie się przekrecilam XDD od 24h nie mogę wstać z lozka nawet bo od razu mi się robi słabo i nie mogę też nic jesc bo jest mi tak niedobrze
1,zgubiłam słuchawki zabije się
1,
1,12k kroków już nabiłam teraz idę sprzatac cały dom żeby spalić trochę więcej kalorii
1,schudłam 4kg głownie to woda ale i tak jest dobrze
1,jak wychodzicie na jakaś imprezę albo na miasto ze znajomymi wieczorem to jecie coś tylko w domu żeby pilnować kalorii czy dopiero jak wyjdziecie żeby nie zadawali pytań pls help bo nie wiem co mam jutro zrobić abwtbs ed
1,teraz muszę isc na 2h spacer żeby to spalić chociaż w połowie
1,czy moja mama może przestać wciskać mi jedzenie jak siedzimy razem
1,a co jeśli mimo tego wszystkiego jutro się okaże że nie schudłam
1,jestem tak głodna że spać nie mogę pomocy
1,mama poqiedziala wcześniej że zrobi nam kolację bo zaczela mnie bardziej pilnować z jedzeniem ostatnio ale się obraziła i nie robi nic jednak ale win XD
1,nienawidzę jesc tak wcześnie teraz będę cały czas głodna
1,przez mamę musiałam dziś zjesc lodeczki ziemniaczane i lody mam 784 kcal i nic już dzisiaj nie mogę zjesc
1,idę spać bo mnie skręca z głodu
1,chce już sobotę żeby się zwazyc
1,boję się że się nie najem i zbinguje
1,powiedziałam bratu żeby mi kupił warzywa na patelnię z ziemniakami i nie spojrzałam nawet na opakowanie jak je wrzucałam na patelnię i dopiero teraz się zorientowałam ze to sa jakieś inne i jak to zjem to dobije do limitu i nic już nie mogę zjesc popłacze się
1,dobra zjem dopiero wieczorem bo desperacko potrzebuje schudnac przed rozpoczęciem studiów
1,jestem w chuj głodna i nie wiem czy wypoć shake teraz i wieczorem coś zjesc jak glod będzie największy czy zjesc tylko wieczorem tak jak wczoraj
1,przespałabym cały dzień najchętniej ale się umowilam już na wyjście z przyjaciolka i nie mogę odwolac tego
1,to może być jedna z najpiękniejszych animacji jakie widziałam w ZYXIU
1,AINT NO WAY że ona teraz próbuje mieć prawa autorskie do określenia illyria XDDDD wszyscy Albańczycy których znam dalej używają tego określenia a jakaś amerykanka miałaby mieć prawa do wyłącznego korzystania z tego słowa
1,co mnie jeszcze śmieszy w acotar to że autorka była tak leniwa z wymyślaniem nazw krain i przez to teraz kilka jej ważnych sexy wojowników to są kanon Albańce xddddddd
1,jako że się mocno wkrecilam w acotar a chce być swiadomą konsumentka mediów trafiłam na fajny tekst o ciekawym aspekcie o którym nie myslalam nawet
1,lasia nosi tylko stringi i mówi że podpąsie są niehigieniczne The call is coming from inside the house
1,wyobrażam sobie jak wyjadę do seul city i będę tak bogaty że stać mn będzie tylko na mieszkanie ala gosiwon typa ze strangers from hell czy mieszkanie typka ze sweet homę czyli nie będzie mnie stać wcale
