text,label
"Brendon Urie: ""Hi it's Pete Wentz from My Chemical Romance""
Rob: opiszcie Jareda w trzech słowach
Jensen: wyższy niż ja
Tyler Joseph słysząc dziwne odgłosy może włamywacza be like ""Excuse me. Could you please leave?""",1
Ale to bolało serio... Nie spodziewałam się tak szybkiej śmierci kogokolwiek....,1
"Mam laptopa Asus od 2013 roku i planuje kupić nowego, bo już powoli go nie ogarniam xD",1
"Miałam to jako próbny (jestem 02) i aż parsknęłam, bo to były czasy, kiedy miałam fazę na serial, aż mam ochotę go obejrzeć jeszcze raz",1
"1917, przełęcz ocalonych, najdłuższa podróż, pełnia życia, night hunter, the man from u.n.c.l.e, 41 dni nadziei, światło między oceanami",1
"znowu jest mi slabo i porzygalem sie podczas zajec, im about to fucking crash out&lt;3",1
to wino bylo gwozdziem do trumny (wypilem 3/4 butelki sam),1
"nienawidze miec kaca, kto mi pozwolil wczoraj mieszac bimber z wodka piwem i winem",1
moje demony wygraly,1
my goat znowu robi comeback na pfp (znowu napierdalalem w sl overdrive z uporem maniaka) #NewProfilePic,1
dzien w ktorym kierowcy w krakowie przestana jezdzic jak cwele i blokowac droge tramwajom bedzie moim ostatnim,1
opierdolilbym ryz ale nie chce obudzic wspollokatorki jak zyc,1
w takich momentach nienawidze tego skurwialego miasta,1
niemilosiernie wkurwia mnie ruch w krakowie. wlasnie spoznilem sie na przesiadke a nawet nie jechalem w godzinach szczytu xd po prostu jakis cwel jebany chujowo zaparkowal i caly tramwaj stal,1
Koniec mojego związku spowoduje samobójstwo albo zakończy się przez samobójstwo XD,1
"Kiedy on już 4h gra na kompie i chcesz być wyrozumiała, bo miał ciężki tydzień i wiesz, że go to relaksuje, ale jadnocześnie masz ochotę go zagryźć, bo nie okazuje ci atencji",1
Aha?,1
Nowy singiel Noah'a Kahana UGOTOWAŁ,1
"Moja była przyjaciółka uważa mnie za toksyczną osobę i ogólnie złego człowieka. Boli mnie to strasznie, bo zawsze przy niej byłam, zawsze ją wspierałam, wręcz latałam wokół niej jak piesek, ale kiedy postawiłam granicę i przestałam ignorować potrzeby, nagle stałam niepotrzebna XD",1
"Normalnie, po prostu mam ochotę się zabić codziennie xoxo",1
Chyba życie mi się zaczyna powoli układać,1
Cierpliwość mojego chłopa powinna być studiowana,1
Ej bo mam chłopa,1
"Wszystkie gwiazdy na niebie wskazują, że do końca roku stracę status singielki. Śmiać się czy płakać XD",1
"Ja tylko chciałam się pochwalić, że dzisiaj miałam pierwszy raz pobieraną krew i mimo masakrycznej hemofobii (nie mylić z homofobią) dałam radę i nawet nie zemdlalam.",1
Nienawidzę.Swojej.Współlokatorki.Kurtyna.,1
"Najgorsze jest to, że nie mam serca jej wygarnąć, bo laska jest sympatyczna, ale no kurwa ma 30 na karku, syfi jak skurwysyn i ciągle drzwiami napierdala",1
"Byłam dzisiaj na warsztatach w szkole specjalnej i wam powiem, że jak widzę podejście niektórych nauczycielek do tych dzieci to ręce opadają",1
"Dajcie jakiś poradnik jak profesjonalnie zajebać plakat że słupa, żeby go nie porwać",1
"Okazało się, że moja współlokatorka jest po trzydziestce... To raczej imprezować razem nie będziemy 🥹",1
"Kisne z tego jak zawsze jest bitwa o kolejność, kiedy trzeba zrobić jakiś projekt czy prezentacje w grupach na zajęcia XDDDD",1
różne dziwne rzeczy dostawałam w dmach ale oferty matrymonialne które mam przekazać mojej siostrze to nowość,1
mili młodzi chłopcy… przykro mi że muszę to wam przekazać ale lenka jest zajęta od lat….. nie sądzę żeby była zainteresowana….,1
oczywiście wysokie podatki dla najbogatszych to przede wszystkim sposób na poprawienie stanu całej społeczności ale ja np nie będę ukrywać że bym im dopierdoliła bo ich nienawidzę,1
guys to już któryś tlit o ludziach których nienawidzę dzisiaj…… chyba pora zajrzeć w kalendarz- yep aha tak myślałam,1
"nienawidzę mężczyzn, zimiarzy i księży, proszę, oto wasza tolerancyjna lewica",1
kurwa jak zimnooooo i o tym właśnie mówię zimno jest od września do maja a jebane kurwy zimiarze ci powiedzą że takie straszne jest to lato w polsce nie da się wytrzymać tych 25 stopni przez dwa miesiące idźcie w chuj,1
przepraszam zdenerwowałam się,1
to ja będę następnym bondem oczywiście ale nie mówcie nikomu bo podpisałam nda mówię to wam w sekrecie,1
"śniło mi się dzisiaj coś takiego
pytam swiniotrawnika czy jest zielonoświątkowcem a on na to że nie a ja na to “to o kim ja myślałam, ktoś był”, a on na to “mój stary” i chciał coś dalej mówić ale ja już nie słuchałam i powiedziałam “aha no tak na pewno o nim myślałam” no i",1
pieniądze na swój kościół malują w kółko od lat jeden obraz i każdy kolejny jest coraz droższy i z jakiegoś powodu ktoś je cały czas kupuje i jest to obraz buta diane keaton. i ja zapytałam czyli w sumie scamerzy? a świniak ze tak. i zapytałam a co robili zielonoświątkowcy,1
"zanim istniał but diane keaton i to było już takie głupie że obudziłam się bo zaczęłam się śmiać irl 
btw wygoglowalam ten obraz we śnie, później wam narysuje jak mniej więcej wyglądał bo to też jest dziwne",1
kiedy byłam mała i kłóciłam się z dorosłymi chłopami na paranormalne./pl a oni nie wiedzieli że dyskutują dosłownie z 10-latką już wiedziałam że przeznaczona jest mi wielkość na jakimś portalu internetowym tylko twitter jeszcze nie istniał,1
"tak mnie już z miesiąc napierdala ramię/szyja od 8h+ dziennie przy biurku w jednej pozycji, nie wiem jak ja mam wytrzymać jeszcze 30 lat",1
czyli za pracą biurową lobbuje big fizjo rozumiem,1
nie wiem o co chodzi to wygląda jak lenka kiedy śpi,1
widzicie? zgadza się ze mną,1
nie widziałam jeszcze żeby ktoś dziś kurwil na to co elon zrobił ze zdjęciami w tlitach więc ja to zrobię: elon ty kurwo cos ty zrobil znowu,1
skandal,1
"nie obchodzi mnie kto to i dlaczego to zrobił, uważam że to piękne!!!!!!! tak się powinno traktować strymerów publicznie",1
XDDDD co jest kurwa,1
"dosłownie nic by im nie zmieniło po prostu zaakceptowanie tego bo konserw i tak nie zainteresuje to że z tym walczą, dla nich jest tęczowy rafał i chuj z faktami ale ok ja idę spać bo boli mnie szyja",1
"ale odblokowane wspomnienie, moja mama go miała i lubiłam sobie przeglądać jak byłam mała, chociaż nic nie rozumiałam bo nawet ilustracje były dla mnie zbyt skomplikowane",1
"“ADZIAAAA!!! ADZIAAAA!!!! KOŃ BDSM!!!!!!” 
super…….. dziękuję…………",1
“to jest centaur! pół koń pół koń” tak oczywiście pałka,1
"wchodzę na naszego dyskorda 
widzę co oglądają dziewczyny 
wychodzę z naszego dyskorda",1
dziś tak,1
"słucham se duńskiego podcastu w autobusie, odcinek miał tytuł czy jesteś lepszym człowiekiem jeśli pracujesz więcej? i wiecie się spodziewałam jakichś mądrości przedsiębiorców ale chłop zaczął opowiadać co marks mówił o pracy jakby ok. nie jestem przyzwyczajona do takich rzeczy",1
w radiu publicznym,1
ocet,1
ten skurwysyn dziadek który mnie sprankowal w kfc w 2017 nigdy cię nie zapomnę dziadku pewnie już nie żyjesz i smażysz się w piekle za bycie pranksterem,1
dziwna kampania reklamowa jego nowej katolickiej książki,1
"i rzucił mołotowem w jego dom zamiast w niego? ciężko mi w to uwierzyć, ja bym sb bardziej postarała",1
próba pociśnięcia po żonie tego dziennikarza pod koniec tutaj to najzabawniejsze co w życiu widziałam,1
wielki dzień jadę do neurologa i są trzy opcje rzeczy które mogę usłyszeć: a) gratulacje! to migrena b) nie wiem co pani jest poproszę 500zl c) wypad spóźniła się pani nie przyjmujemy tu takich debili 500zl poproszę,1
chuj musiałam odwołać bo od 20 minut stoję w korku i prawie się nie ruszyłam do zobaczenia następnym razem jak zechce mi się umówić za pół roku może,1
Nie wiem co wy robicie z pieniędzmi albo jak mało zarabiacie  że nie jesteście w stanie odłożyć chociaż 5 stów miesięcznie. Mieszkając razem z dziewczyną jesteśmy w stanie odłożyć po 2k w miesiącu.,1
"ja im krzyczę „darling, guess who’s back from jail”, żeby wiedziały co je czeka jak zupa będzie za słona",1
wyszukaj se from:bialemieso min_faves:jakas liczba idkl,1
"Jezus te dwa pierwsze...... Przesada, przegięcie, za dobre",1
Wtf kto podbiera jedzenie ludzi XDDD,1
anyway. lenka mi uświadomiła że w tej piosence jest will protect me from disease a nie the seas tak jak mi się wydawało i teraz mniej mi się podoba bo myślałam że jest o piratach,1
"Tak, dla mnie jest. Nie muszę mieć parcia na karierę. Starczy mi obecna praca nawet do końca życia. Tak, ślub, mąż, szczęśliwy związek jest moim celem",1
Escape from Tarkov definitywnie nie jest Simsami.,1
Im myria w from Poland and this is my dorobek artystyczny,1
"Nam szefostwo kazało mówić jak coś smakuje na podstawie składników w menu, ale jak chcielibyśmy zjeść to tylko za pełną cenę XD",1
Masz problem z pracodawcą?? Idź do pracy!! xd,1
WARTOŚĆ SENTYMENTALNAAAAAAA,1
"Tbh każda jedna strona z gotyckimi ubraniami ma tego od chuja, wiem co mówie, 4/5 takich mi wisi w szafie😭🫶",1
ten człowiek to istna legenda,1
"Bojack I the office (US/PL), tak, jestem bardzo (nie)śmieszny",1
Ten tweet to mood życia XDDD,1
"Przyjechał na czas, to trzeba go nauczyć",1
"Hello from the magic tavern  HELLO, najlepszy podcast ever",1
to był bardzo dobry odcinek,1
"Tutaj bym trafiła z latami, ""From the Choirgirl Hotel"", Tori Amos. Doskonałość i żadnej słabej piosenki.",1
"from: me
to: pijane typy na dworze
zamknąć pizdy, nie czas na wasze gwizdy",1
"From: me
to: me 
naucz się w końcu spać o cywilizowanych porach",1
"Szkoda, że znalazłem dopiero na YouTube. Troszkę trąci myszką (1963), intryga niezbyt wyszukana, ale było to miło spędzone 90 minut.",1
"Śnił mi się dziś koszmar. Przebudziłem się, powiedziałem sobie ""to tylko sen"" i położyłem się spać.
Kolejny sen - kobieta, która z upiornym uśmiechem mówi:""o, a kto to do nas wrócił?""
No ludzie kochani...",1
Faceci to prosto z mostu,1
Nie umiem nawet opisać tego jak się teraz czuję ale: chujowo jest szok,1
FINALLY,1
Już nie rzucam studiów już mi lepiej XDDD,1
o kurwa legendarna pasta o mentosie mi sie aż przypominała,1
kurwa?,1
nobody's heard from me for months im doing better than i ever was (doslownie nie wiem co sie dzieje w moim zyciu i nie wiem co ja robie),1
zalamanie czasoprzestrzeni czytam choi soobin from txt i mysle 'nie choi byungchan nie jest z txt' NIEEW ja ide soac dalej,1
obejrzalam strangers from hell do polowy i to takie gowno ja nie wiem dlaczego przez tyle lat to bylo tak chwalone 😭,1
ja tam znam pol miasta wiec they better stay away from you,1
jak wejdziesz w kakao account to na dole masz daum i jak klikniesz daum to masz na dole withdraw from daum,1
"""zdrowszym trybem zycia"" nie wyleczysz chorob takich jak endometrioza, ktore moga sprawiac ze nie jestes w stanie podczas okresu pracowac bo co chwile wymiotujesz i mdlejesz z bolu, pozdrawiam",1
"i zanim stwierdzisz, ze takie choroby mozna przeciez leczyc: zdiagnozowanie endometriozy trwa czesto lata, lekarze cie ignoruja, wmawiaja ze taka twoja uroda, to nie jest tak ze pojdziesz na jedna wizyte i twoje wszystkie problemy sie skoncza",1
dlaczego wy na sile szukacie osoby towarzyszacej xddd co jest takiego strasznego w pojsciu na wesele samemu,1
"nie, sam koncept jedzenia mięsa mnie brzydzi i nie bylabym w stanie zniesc jego tekstury, sery jem tylko na podpuszczce mikrobiologicznej, jedynie moge zrobic wyjatek dla lekow, ale to chyba nie liczy sie jako ""jedzenie"", bo leków się nie bierze dla smaku",1
po co ludzie w ogole jedza to gowno jakim jest koperek?,1
czemu ostatnio moje tweety sie tak wybijaja,1
"niestety opcji targowania chyba sie nie da wylaczyc, a pytania sa irytujace wtedy kiedy odpowiedzi na nie doslownie sa w opisie, moge zrobic 20 zdjec, podac dokladne wymiary i sklad a ludzie i tak beda o to wypisywac bo nie chce im sie czytac opisu",1
"mnie tez wkurza jak wymiarow nie ma podanych bo nawet za 5zl nie kupie ubrania jesli nie wiem czy bedzie na mnie pasowac, dlatego ja zawsze podaje wymiary w opisie i mnie to po prostu wkurza jak dostaje powiadomienie z vinted patrze a tam pytanie o cos co jest podane w opisie",1
imagine ze idziesz na randke z dziewczyna i najbardziej obchodzi cie randomowy obcy czlowiek ktory w zaden sposob ci nie przeszkadza,1
"no nie wiem jakby moja dziewczyna mi powiedziala ze jest strasznie glodna to bym z nia poszla cos zjesc, a nie odpowiedziala ze trzeba bylo zjesc wieksze sniadanie a poza tym to ja nie jestem glodna wiec nigdzie nie pojdziemy, takie zachowanie partnera nie jest okej xd",1
czemu wy wchodzicie w zwiazki z takimi ludzmi? xd,1
ciebie powinno sie wycofac z internetu,1
"ja mam na odwrót i mnie odrzuca romans w ksiazkach, dajcie mi normalna fantastyke bez wciskania mi romansu, jak kupuje fantastyke, to chce czytac o smokach i walkach na magiczne moce a nie przez 90% czasu sledzic heteroseksualna relacje ksiezniczki i bad boya",1
jak nie pieczesz regularnie ciast i nie slodzisz kawy/herbaty to na co ci 10kg cukru 😭 przeciez to bedzie latami leżało nieuzywane i niepotrzebnie zajmowalo miejsce,1
"to może bedzie kontrowersyjna opinia, ale uważam, że takie liczne i rażące bledy powinno sie krytykowac nawet w ksiazkach na wattpadzie, które nie przeszły korekty i mozna je czytac za darmo
pisanie to nie jest jakiś wyścig na czas, jak nie znasz pisowni, to sprawdź ja w slowniku",1
"jak nie wiesz, czy postawić gdzieś przecinek, to sprawdź w google, jak początkujący autorzy chcą zachęcić do siebie czytelników, jeśli ich książek doslownie NIE DA się czytać przez ilość błędów? nie oczekuje, ze bledow w ogole nie bedzie, ale nie powinno ich byc w KAZDYM zdaniu",1
"chciałabym naprawdę dać szansę poczatkujacym autorom z wattpada, ale nie jestem w stanie czytać tekstu, w którym widzę co chwilę ""rze"", a przed każdym znakiem zapytania/wykrzyknikiem stoi spacja",1
"hej simsiary, dzialaja wam mody w ts4? bo bym sobie pograla ale boje sie robic aktualizacje",1
"bardziej od spóźniania się wkurza mnie jak ludzie mnie o tym nie informują, spoznilas sie na autobus, zdarza się, ale dlaczego ty mi o tym mowisz dopiero jak dochodzi godzina spotkania i ja dzwonię, bo cie nie ma? stalas na tym przystanku 20min i nie moglas wczesniej napisac?",1
"dla mnie to jest logiczne ze jak tylko się zorientuję ze nie dam rady byc na czas, to piszę do drugiej osoby, przepraszam ją i informuję ile mniej wiecej się spoznie, a niektorzy potrafia przyjsc 30min po umówionej godzinie i przez te 30min nie odpisywac ani nie odbierac telefonu",1
Moja mam płacze,1
Mama,1
Imo to trochę szukanie dziury w całym bo widać wyraźnie ze osoba to mówiąca miala@dobre intencje i chodziło tu o podziw dla kobiet a nie szacunek w ogólnym rozumieniu,1
Działa wam alli? Bo mi jak coś wyszukuje to pokazuje ze nie ma żadnych produktów albo jak sie coś pojawi to ze strona nie istnieje... sprawdźcie pls i powiedzcie czy wam działa :(,1
"Tw ed
Zastanawia mnie czy ja kiedyś wyjde całkiem z ed? Bo moje relapsy na zimę to już taka coroczna tradycja",1
Jezu tak dostałam swojego psa jak miałam 7 lat i błagałam o niego ale totalnie nie umiałam sie nim zajmowac ani nic no ale teraz mam 21 lat i chciałabym wziąć psa ze schronu ale rodzice twierdzą ze „nie bo jak dostałam psa to sie jim nie zajmowałam” like??? Miałam SIEDEM lat,1
Kurwa mój brat zrobił coś z internetem i teraz mi zacina strasznie i nie mogę brać udziału w wykładach wiec no zabawa 🤪🤪🤪🤪,1
"Ta myśl ciagle krąży mi po głowie i nie mogę aie jej pozbyć i mój facet mówi ze tez tak ma, ale z drugiej stronie oboje zbyt sie cykamy żeby coś z tym zrobić ehhh",1
"Przyznanie sie do błędu jest w chuj trudne dla mnie, potem przepraszanie chyba, potem proszenie o pomoc a tęsknie i kocham cię chyba najłatwiej z tych mi przychodzą",1
Ale- to za co on został skazany jest w Polsce legalne wiec XD,1
No chyba jednak nie tak to działa,1
Chce przekonać rodziców żeby wziąć psa ze schronu do domu tym czasowego i nawet sobie już jednego wybrałam ale mogę zacząć ten temat dopiero w lutym... czyli za 3 msc i wtedy będę męczyć rodziców,1
"Biologie, Magna, fizyka, info, angielski",1
Mam jutro urodziny i dxisiaj przychodzą dziewczyny na nockę 🥺❤️,1
Chłopak miał mnie zapisana jako „Kola 💕” a teraz wysyła mi ss jakos i jest tylko „Kola” i właśnie zapytałam czemu ale kurwa no ała.. a ja już mam w głowie scenariusze ze pewnie jakaś laska miała jego tel i usunął „ 💕” żeby nie widziała czy ki chuj mimo ze wiem ze to nie tak✌🏻😫,1
"Chciałam sie spotkac dzisiaj z paroma przyjaciółkami, ale zapomnialam o tym ze mam jutro urodziny i w sumie wyszło na to ze mama zaczela piec ciasta, robić jakie przysmaki, a ja czuje sie okropnie, bo nie lubię świętować urodzin ehhh nie taki był plan... +",1
"Nawet nie wiem czemu tka jest, bo teoretycznie lubię piec ciasta, lubię moich przyjaciół, ale czuje sie tak zażenowana i głupio mi i wstydze sie i ehhh",1
"Ja jestem bi i potwierdzam bo ciągają mnie tylko osoby cis, ale pewnie są tez osoby bi które czuja pociag do nie cis ludzi, wiec ja już nie wiem, nie rzucajcie sie tak wsyzsyc",1
"Z chłopkiem i najlepsza przyjaciolka codziennie, z 3 osobami prawie codziennie i z 2 tak czasem jak mi sie przypomni",1
Wiecie co wam powiem? Jestem w związku 3 lat i czasem myśle o tym jakby to było być singielka i kręcić z chłopakami i mieć ONS może nawet albo fwb bo nigdy czegoś takie nie miałam i trochę mi tego brakuje ?? W sensie ja od razu po 2 msc znania sie weszłam w związek i jestem+,1
